Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,023000,1887,05,103.9,Y
IDCJAC0001,023000,1887,06,152.9,Y
IDCJAC0001,023000,1887,07,58.8,Y
IDCJAC0001,023000,1887,08,37.3,Y
IDCJAC0001,023000,1887,09,68.5,Y
IDCJAC0001,023000,1887,10,69.2,Y
IDCJAC0001,023000,1887,11,23.8,Y
IDCJAC0001,023000,1887,12,47.6,Y
IDCJAC0001,023000,1888,01,9.5,Y
IDCJAC0001,023000,1888,02,1.8,Y
IDCJAC0001,023000,1888,03,5.6,Y
IDCJAC0001,023000,1888,04,2.3,Y
IDCJAC0001,023000,1888,05,50.6,Y
IDCJAC0001,023000,1888,06,75.6,Y
IDCJAC0001,023000,1888,07,102.5,Y
IDCJAC0001,023000,1888,08,59.5,Y
IDCJAC0001,023000,1888,09,32.3,Y
IDCJAC0001,023000,1888,10,7.9,Y
IDCJAC0001,023000,1888,11,16.5,Y
IDCJAC0001,023000,1888,12,7.2,Y
IDCJAC0001,023000,1889,01,76.0,Y
IDCJAC0001,023000,1889,02,5.8,Y
IDCJAC0001,023000,1889,03,15.5,Y
IDCJAC0001,023000,1889,04,146.9,Y
IDCJAC0001,023000,1889,05,104.8,Y
IDCJAC0001,023000,1889,06,121.6,Y
IDCJAC0001,023000,1889,07,25.8,Y
IDCJAC0001,023000,1889,08,96.7,Y
IDCJAC0001,023000,1889,09,39.0,Y
IDCJAC0001,023000,1889,10,91.5,Y
IDCJAC0001,023000,1889,11,53.6,Y
IDCJAC0001,023000,1889,12,8.4,Y
IDCJAC0001,023000,1890,01,16.0,Y
IDCJAC0001,023000,1890,02,49.1,Y
IDCJAC0001,023000,1890,03,14.7,Y
IDCJAC0001,023000,1890,04,25.5,Y
IDCJAC0001,023000,1890,05,42.1,Y
IDCJAC0001,023000,1890,06,100.3,Y
IDCJAC0001,023000,1890,07,138.5,Y
IDCJAC0001,023000,1890,08,100.3,Y
IDCJAC0001,023000,1890,09,44.1,Y
IDCJAC0001,023000,1890,10,65.4,Y
IDCJAC0001,023000,1890,11,55.6,Y
IDCJAC0001,023000,1890,12,5.2,Y
IDCJAC0001,023000,1891,01,13.8,Y
IDCJAC0001,023000,1891,02,2.1,Y
IDCJAC0001,023000,1891,03,14.2,Y
IDCJAC0001,023000,1891,04,21.8,Y
IDCJAC0001,023000,1891,05,5.3,Y
IDCJAC0001,023000,1891,06,32.0,Y
IDCJAC0001,023000,1891,07,72.1,Y
IDCJAC0001,023000,1891,08,38.9,Y
IDCJAC0001,023000,1891,09,19.7,Y
IDCJAC0001,023000,1891,10,63.9,Y
IDCJAC0001,023000,1891,11,21.5,Y
IDCJAC0001,023000,1891,12,46.8,Y
IDCJAC0001,023000,1892,01,41.2,Y
IDCJAC0001,023000,1892,02,6.0,Y
IDCJAC0001,023000,1892,03,19.3,Y
IDCJAC0001,023000,1892,04,40.9,Y
IDCJAC0001,023000,1892,05,55.1,Y
IDCJAC0001,023000,1892,06,66.5,Y
IDCJAC0001,023000,1892,07,66.4,Y
IDCJAC0001,023000,1892,08,66.7,Y
IDCJAC0001,023000,1892,09,60.1,Y
IDCJAC0001,023000,1892,10,77.0,Y
IDCJAC0001,023000,1892,11,17.2,Y
IDCJAC0001,023000,1892,12,32.0,Y
IDCJAC0001,023000,1893,01,0.8,Y
IDCJAC0001,023000,1893,02,0.0,Y
IDCJAC0001,023000,1893,03,14.0,Y
IDCJAC0001,023000,1893,04,51.4,Y
IDCJAC0001,023000,1893,05,90.3,Y
IDCJAC0001,023000,1893,06,98.1,Y
IDCJAC0001,023000,1893,07,50.9,Y
IDCJAC0001,023000,1893,08,69.6,Y
IDCJAC0001,023000,1893,09,83.3,Y
IDCJAC0001,023000,1893,10,34.2,Y
IDCJAC0001,023000,1893,11,37.2,Y
IDCJAC0001,023000,1893,12,16.0,Y
IDCJAC0001,023000,1894,01,17.2,Y
IDCJAC0001,023000,1894,02,0.3,Y
IDCJAC0001,023000,1894,03,40.5,Y
IDCJAC0001,023000,1894,04,67.0,Y
IDCJAC0001,023000,1894,05,39.8,Y
IDCJAC0001,023000,1894,06,59.0,Y
IDCJAC0001,023000,1894,07,88.5,Y
IDCJAC0001,023000,1894,08,63.4,Y
IDCJAC0001,023000,1894,09,37.2,Y
IDCJAC0001,023000,1894,10,75.4,Y
IDCJAC0001,023000,1894,11,5.9,Y
IDCJAC0001,023000,1894,12,34.8,Y
IDCJAC0001,023000,1895,01,31.0,Y
IDCJAC0001,023000,1895,02,0.6,Y
IDCJAC0001,023000,1895,03,45.5,Y
IDCJAC0001,023000,1895,04,104.9,Y
IDCJAC0001,023000,1895,05,21.6,Y
IDCJAC0001,023000,1895,06,74.1,Y
IDCJAC0001,023000,1895,07,108.6,Y
IDCJAC0001,023000,1895,08,66.8,Y
IDCJAC0001,023000,1895,09,35.4,Y
IDCJAC0001,023000,1895,10,10.2,Y
IDCJAC0001,023000,1895,11,24.2,Y
IDCJAC0001,023000,1895,12,17.7,Y
IDCJAC0001,023000,1896,01,39.0,Y
IDCJAC0001,023000,1896,02,8.1,Y
IDCJAC0001,023000,1896,03,10.9,Y
IDCJAC0001,023000,1896,04,76.1,Y
IDCJAC0001,023000,1896,05,37.1,Y
IDCJAC0001,023000,1896,06,79.9,Y
IDCJAC0001,023000,1896,07,32.4,Y
IDCJAC0001,023000,1896,08,31.4,Y
IDCJAC0001,023000,1896,09,11.9,Y
IDCJAC0001,023000,1896,10,8.8,Y
IDCJAC0001,023000,1896,11,13.2,Y
IDCJAC0001,023000,1896,12,37.6,Y
IDCJAC0001,023000,1897,01,17.2,Y
IDCJAC0001,023000,1897,02,38.3,Y
IDCJAC0001,023000,1897,03,22.0,Y
IDCJAC0001,023000,1897,04,23.7,Y
IDCJAC0001,023000,1897,05,53.4,Y
IDCJAC0001,023000,1897,06,40.1,Y
IDCJAC0001,023000,1897,07,46.2,Y
IDCJAC0001,023000,1897,08,86.5,Y
IDCJAC0001,023000,1897,09,43.8,Y
IDCJAC0001,023000,1897,10,13.6,Y
IDCJAC0001,023000,1897,11,7.6,Y
IDCJAC0001,023000,1897,12,1.1,Y
IDCJAC0001,023000,1898,01,2.3,Y
IDCJAC0001,023000,1898,02,12.0,Y
IDCJAC0001,023000,1898,03,3.6,Y
IDCJAC0001,023000,1898,04,86.3,Y
IDCJAC0001,023000,1898,05,96.5,Y
IDCJAC0001,023000,1898,06,90.5,Y
IDCJAC0001,023000,1898,07,65.4,Y
IDCJAC0001,023000,1898,08,57.0,Y
IDCJAC0001,023000,1898,09,18.1,Y
IDCJAC0001,023000,1898,10,49.0,Y
IDCJAC0001,023000,1898,11,34.5,Y
IDCJAC0001,023000,1898,12,13.5,Y
IDCJAC0001,023000,1899,01,25.4,Y
IDCJAC0001,023000,1899,02,38.4,Y
IDCJAC0001,023000,1899,03,32.5,Y
IDCJAC0001,023000,1899,04,52.4,Y
IDCJAC0001,023000,1899,05,60.3,Y
IDCJAC0001,023000,1899,06,76.9,Y
IDCJAC0001,023000,1899,07,10.1,Y
IDCJAC0001,023000,1899,08,40.4,Y
IDCJAC0001,023000,1899,09,45.9,Y
IDCJAC0001,023000,1899,10,32.9,Y
IDCJAC0001,023000,1899,11,50.0,Y
IDCJAC0001,023000,1899,12,15.0,Y
IDCJAC0001,023000,1900,01,17.1,Y
IDCJAC0001,023000,1900,02,1.5,Y
IDCJAC0001,023000,1900,03,69.0,Y
IDCJAC0001,023000,1900,04,95.7,Y
IDCJAC0001,023000,1900,05,61.7,Y
IDCJAC0001,023000,1900,06,92.2,Y
IDCJAC0001,023000,1900,07,39.9,Y
IDCJAC0001,023000,1900,08,105.2,Y
IDCJAC0001,023000,1900,09,29.8,Y
IDCJAC0001,023000,1900,10,16.3,Y
IDCJAC0001,023000,1900,11,14.6,Y
IDCJAC0001,023000,1900,12,9.9,Y
IDCJAC0001,023000,1901,01,27.1,Y
IDCJAC0001,023000,1901,02,0.8,Y
IDCJAC0001,023000,1901,03,18.1,Y
IDCJAC0001,023000,1901,04,49.4,Y
IDCJAC0001,023000,1901,05,29.7,Y
IDCJAC0001,023000,1901,06,124.6,Y
IDCJAC0001,023000,1901,07,52.8,Y
IDCJAC0001,023000,1901,08,30.6,Y
IDCJAC0001,023000,1901,09,37.9,Y
IDCJAC0001,023000,1901,10,40.4,Y
IDCJAC0001,023000,1901,11,22.2,Y
IDCJAC0001,023000,1901,12,24.9,Y
IDCJAC0001,023000,1902,01,7.5,Y
IDCJAC0001,023000,1902,02,9.0,Y
IDCJAC0001,023000,1902,03,25.5,Y
IDCJAC0001,023000,1902,04,9.1,Y
IDCJAC0001,023000,1902,05,27.4,Y
IDCJAC0001,023000,1902,06,99.3,Y
IDCJAC0001,023000,1902,07,36.1,Y
IDCJAC0001,023000,1902,08,29.1,Y
IDCJAC0001,023000,1902,09,42.4,Y
IDCJAC0001,023000,1902,10,45.4,Y
IDCJAC0001,023000,1902,11,14.1,Y
IDCJAC0001,023000,1902,12,65.5,Y
IDCJAC0001,023000,1903,01,22.4,Y
IDCJAC0001,023000,1903,02,25.4,Y
IDCJAC0001,023000,1903,03,55.8,Y
IDCJAC0001,023000,1903,04,70.4,Y
IDCJAC0001,023000,1903,05,43.3,Y
IDCJAC0001,023000,1903,06,98.5,Y
IDCJAC0001,023000,1903,07,87.9,Y
IDCJAC0001,023000,1903,08,59.4,Y
IDCJAC0001,023000,1903,09,72.7,Y
IDCJAC0001,023000,1903,10,16.9,Y
IDCJAC0001,023000,1903,11,65.0,Y
IDCJAC0001,023000,1903,12,29.5,Y
IDCJAC0001,023000,1904,01,64.1,Y
IDCJAC0001,023000,1904,02,7.0,Y
IDCJAC0001,023000,1904,03,10.1,Y
IDCJAC0001,023000,1904,04,51.3,Y
IDCJAC0001,023000,1904,05,75.9,Y
IDCJAC0001,023000,1904,06,92.3,Y
IDCJAC0001,023000,1904,07,77.8,Y
IDCJAC0001,023000,1904,08,50.1,Y
IDCJAC0001,023000,1904,09,18.5,Y
IDCJAC0001,023000,1904,10,53.9,Y
IDCJAC0001,023000,1904,11,16.6,Y
IDCJAC0001,023000,1904,12,0.0,Y
IDCJAC0001,023000,1905,01,38.5,Y
IDCJAC0001,023000,1905,02,6.5,Y
IDCJAC0001,023000,1905,03,4.1,Y
IDCJAC0001,023000,1905,04,93.0,Y
IDCJAC0001,023000,1905,05,82.9,Y
IDCJAC0001,023000,1905,06,102.5,Y
IDCJAC0001,023000,1905,07,84.4,Y
IDCJAC0001,023000,1905,08,37.9,Y
IDCJAC0001,023000,1905,09,38.9,Y
IDCJAC0001,023000,1905,10,74.0,Y
IDCJAC0001,023000,1905,11,3.9,Y
IDCJAC0001,023000,1905,12,1.7,Y
IDCJAC0001,023000,1906,01,0.0,Y
IDCJAC0001,023000,1906,02,2.3,Y
IDCJAC0001,023000,1906,03,60.8,Y
IDCJAC0001,023000,1906,04,22.6,Y
IDCJAC0001,023000,1906,05,53.8,Y
IDCJAC0001,023000,1906,06,128.8,Y
IDCJAC0001,023000,1906,07,74.1,Y
IDCJAC0001,023000,1906,08,102.9,Y
IDCJAC0001,023000,1906,09,85.4,Y
IDCJAC0001,023000,1906,10,42.2,Y
IDCJAC0001,023000,1906,11,62.3,Y
IDCJAC0001,023000,1906,12,39.2,Y
IDCJAC0001,023000,1907,01,2.5,Y
IDCJAC0001,023000,1907,02,4.8,Y
IDCJAC0001,023000,1907,03,20.6,Y
IDCJAC0001,023000,1907,04,57.4,Y
IDCJAC0001,023000,1907,05,61.3,Y
IDCJAC0001,023000,1907,06,59.8,Y
IDCJAC0001,023000,1907,07,72.0,Y
IDCJAC0001,023000,1907,08,46.0,Y
IDCJAC0001,023000,1907,09,27.4,Y
IDCJAC0001,023000,1907,10,43.6,Y
IDCJAC0001,023000,1907,11,37.7,Y
IDCJAC0001,023000,1907,12,20.5,Y
IDCJAC0001,023000,1908,01,8.4,Y
IDCJAC0001,023000,1908,02,12.0,Y
IDCJAC0001,023000,1908,03,70.8,Y
IDCJAC0001,023000,1908,04,14.7,Y
IDCJAC0001,023000,1908,05,98.2,Y
IDCJAC0001,023000,1908,06,136.7,Y
IDCJAC0001,023000,1908,07,31.8,Y
IDCJAC0001,023000,1908,08,58.2,Y
IDCJAC0001,023000,1908,09,74.9,Y
IDCJAC0001,023000,1908,10,91.2,Y
IDCJAC0001,023000,1908,11,8.6,Y
IDCJAC0001,023000,1908,12,18.4,Y
IDCJAC0001,023000,1909,01,18.8,Y
IDCJAC0001,023000,1909,02,5.6,Y
IDCJAC0001,023000,1909,03,16.9,Y
IDCJAC0001,023000,1909,04,83.2,Y
IDCJAC0001,023000,1909,05,99.8,Y
IDCJAC0001,023000,1909,06,59.8,Y
IDCJAC0001,023000,1909,07,89.1,Y
IDCJAC0001,023000,1909,08,141.7,Y
IDCJAC0001,023000,1909,09,44.1,Y
IDCJAC0001,023000,1909,10,66.7,Y
IDCJAC0001,023000,1909,11,67.2,Y
IDCJAC0001,023000,1909,12,11.2,Y
IDCJAC0001,023000,1910,01,0.5,Y
IDCJAC0001,023000,1910,02,1.6,Y
IDCJAC0001,023000,1910,03,104.2,Y
IDCJAC0001,023000,1910,04,1.6,Y
IDCJAC0001,023000,1910,05,111.8,Y
IDCJAC0001,023000,1910,06,76.8,Y
IDCJAC0001,023000,1910,07,103.4,Y
IDCJAC0001,023000,1910,08,43.6,Y
IDCJAC0001,023000,1910,09,71.1,Y
IDCJAC0001,023000,1910,10,45.7,Y
IDCJAC0001,023000,1910,11,33.6,Y
IDCJAC0001,023000,1910,12,31.9,Y
IDCJAC0001,023000,1911,01,4.4,Y
IDCJAC0001,023000,1911,02,33.2,Y
IDCJAC0001,023000,1911,03,22.5,Y
IDCJAC0001,023000,1911,04,8.2,Y
IDCJAC0001,023000,1911,05,47.9,Y
IDCJAC0001,023000,1911,06,64.4,Y
IDCJAC0001,023000,1911,07,50.3,Y
IDCJAC0001,023000,1911,08,19.7,Y
IDCJAC0001,023000,1911,09,97.0,Y
IDCJAC0001,023000,1911,10,14.0,Y
IDCJAC0001,023000,1911,11,9.7,Y
IDCJAC0001,023000,1911,12,37.3,Y
IDCJAC0001,023000,1912,01,5.1,Y
IDCJAC0001,023000,1912,02,9.9,Y
IDCJAC0001,023000,1912,03,17.3,Y
IDCJAC0001,023000,1912,04,44.4,Y
IDCJAC0001,023000,1912,05,21.4,Y
IDCJAC0001,023000,1912,06,96.7,Y
IDCJAC0001,023000,1912,07,65.9,Y
IDCJAC0001,023000,1912,08,54.0,Y
IDCJAC0001,023000,1912,09,66.8,Y
IDCJAC0001,023000,1912,10,24.3,Y
IDCJAC0001,023000,1912,11,51.2,Y
IDCJAC0001,023000,1912,12,40.6,Y
IDCJAC0001,023000,1913,01,4.6,Y
IDCJAC0001,023000,1913,02,65.3,Y
IDCJAC0001,023000,1913,03,30.3,Y
IDCJAC0001,023000,1913,04,19.6,Y
IDCJAC0001,023000,1913,05,27.5,Y
IDCJAC0001,023000,1913,06,14.7,Y
IDCJAC0001,023000,1913,07,18.9,Y
IDCJAC0001,023000,1913,08,53.8,Y
IDCJAC0001,023000,1913,09,67.9,Y
IDCJAC0001,023000,1913,10,62.0,Y
IDCJAC0001,023000,1913,11,34.3,Y
IDCJAC0001,023000,1913,12,62.8,Y
IDCJAC0001,023000,1914,01,27.2,Y
IDCJAC0001,023000,1914,02,8.7,Y
IDCJAC0001,023000,1914,03,27.7,Y
IDCJAC0001,023000,1914,04,45.2,Y
IDCJAC0001,023000,1914,05,34.2,Y
IDCJAC0001,023000,1914,06,16.7,Y
IDCJAC0001,023000,1914,07,35.6,Y
IDCJAC0001,023000,1914,08,9.2,Y
IDCJAC0001,023000,1914,09,15.0,Y
IDCJAC0001,023000,1914,10,4.3,Y
IDCJAC0001,023000,1914,11,52.2,Y
IDCJAC0001,023000,1914,12,14.8,Y
IDCJAC0001,023000,1915,01,12.4,Y
IDCJAC0001,023000,1915,02,1.1,Y
IDCJAC0001,023000,1915,03,6.1,Y
IDCJAC0001,023000,1915,04,61.5,Y
IDCJAC0001,023000,1915,05,73.4,Y
IDCJAC0001,023000,1915,06,86.2,Y
IDCJAC0001,023000,1915,07,69.2,Y
IDCJAC0001,023000,1915,08,64.2,Y
IDCJAC0001,023000,1915,09,90.9,Y
IDCJAC0001,023000,1915,10,17.0,Y
IDCJAC0001,023000,1915,11,8.5,Y
IDCJAC0001,023000,1915,12,1.6,Y
IDCJAC0001,023000,1916,01,17.8,Y
IDCJAC0001,023000,1916,02,7.3,Y
IDCJAC0001,023000,1916,03,12.2,Y
IDCJAC0001,023000,1916,04,38.3,Y
IDCJAC0001,023000,1916,05,30.2,Y
IDCJAC0001,023000,1916,06,217.9,Y
IDCJAC0001,023000,1916,07,84.1,Y
IDCJAC0001,023000,1916,08,101.7,Y
IDCJAC0001,023000,1916,09,42.9,Y
IDCJAC0001,023000,1916,10,49.2,Y
IDCJAC0001,023000,1916,11,72.2,Y
IDCJAC0001,023000,1916,12,42.4,Y
IDCJAC0001,023000,1917,01,11.2,Y
IDCJAC0001,023000,1917,02,61.0,Y
IDCJAC0001,023000,1917,03,63.7,Y
IDCJAC0001,023000,1917,04,17.5,Y
IDCJAC0001,023000,1917,05,131.8,Y
IDCJAC0001,023000,1917,06,66.5,Y
IDCJAC0001,023000,1917,07,104.4,Y
IDCJAC0001,023000,1917,08,77.1,Y
IDCJAC0001,023000,1917,09,93.7,Y
IDCJAC0001,023000,1917,10,53.1,Y
IDCJAC0001,023000,1917,11,30.0,Y
IDCJAC0001,023000,1917,12,25.9,Y
IDCJAC0001,023000,1918,01,9.7,Y
IDCJAC0001,023000,1918,02,5.0,Y
IDCJAC0001,023000,1918,03,12.6,Y
IDCJAC0001,023000,1918,04,22.4,Y
IDCJAC0001,023000,1918,05,85.6,Y
IDCJAC0001,023000,1918,06,68.9,Y
IDCJAC0001,023000,1918,07,66.7,Y
IDCJAC0001,023000,1918,08,66.9,Y
IDCJAC0001,023000,1918,09,16.8,Y
IDCJAC0001,023000,1918,10,65.9,Y
IDCJAC0001,023000,1918,11,6.6,Y
IDCJAC0001,023000,1918,12,15.7,Y
IDCJAC0001,023000,1919,01,8.4,Y
IDCJAC0001,023000,1919,02,73.3,Y
IDCJAC0001,023000,1919,03,2.3,Y
IDCJAC0001,023000,1919,04,6.9,Y
IDCJAC0001,023000,1919,05,58.0,Y
IDCJAC0001,023000,1919,06,45.3,Y
IDCJAC0001,023000,1919,07,35.6,Y
IDCJAC0001,023000,1919,08,78.1,Y
IDCJAC0001,023000,1919,09,77.5,Y
IDCJAC0001,023000,1919,10,19.6,Y
IDCJAC0001,023000,1919,11,3.9,Y
IDCJAC0001,023000,1919,12,29.0,Y
IDCJAC0001,023000,1920,01,5.1,Y
IDCJAC0001,023000,1920,02,1.6,Y
IDCJAC0001,023000,1920,03,36.6,Y
IDCJAC0001,023000,1920,04,14.6,Y
IDCJAC0001,023000,1920,05,60.0,Y
IDCJAC0001,023000,1920,06,177.8,Y
IDCJAC0001,023000,1920,07,73.6,Y
IDCJAC0001,023000,1920,08,85.9,Y
IDCJAC0001,023000,1920,09,38.4,Y
IDCJAC0001,023000,1920,10,73.7,Y
IDCJAC0001,023000,1920,11,58.1,Y
IDCJAC0001,023000,1920,12,53.3,Y
IDCJAC0001,023000,1921,01,40.4,Y
IDCJAC0001,023000,1921,02,13.9,Y
IDCJAC0001,023000,1921,03,41.9,Y
IDCJAC0001,023000,1921,04,11.4,Y
IDCJAC0001,023000,1921,05,116.4,Y
IDCJAC0001,023000,1921,06,51.9,Y
IDCJAC0001,023000,1921,07,51.0,Y
IDCJAC0001,023000,1921,08,56.0,Y
IDCJAC0001,023000,1921,09,78.1,Y
IDCJAC0001,023000,1921,10,46.2,Y
IDCJAC0001,023000,1921,11,56.0,Y
IDCJAC0001,023000,1921,12,12.8,Y
IDCJAC0001,023000,1922,01,56.5,Y
IDCJAC0001,023000,1922,02,1.3,Y
IDCJAC0001,023000,1922,03,3.3,Y
IDCJAC0001,023000,1922,04,38.4,Y
IDCJAC0001,023000,1922,05,85.3,Y
IDCJAC0001,023000,1922,06,71.1,Y
IDCJAC0001,023000,1922,07,107.3,Y
IDCJAC0001,023000,1922,08,64.8,Y
IDCJAC0001,023000,1922,09,40.9,Y
IDCJAC0001,023000,1922,10,43.2,Y
IDCJAC0001,023000,1922,11,2.0,Y
IDCJAC0001,023000,1922,12,75.4,Y
IDCJAC0001,023000,1923,01,18.2,Y
IDCJAC0001,023000,1923,02,1.5,Y
IDCJAC0001,023000,1923,03,0.8,Y
IDCJAC0001,023000,1923,04,0.8,Y
IDCJAC0001,023000,1923,05,118.8,Y
IDCJAC0001,023000,1923,06,146.8,Y
IDCJAC0001,023000,1923,07,127.5,Y
IDCJAC0001,023000,1923,08,57.3,Y
IDCJAC0001,023000,1923,09,148.1,Y
IDCJAC0001,023000,1923,10,56.4,Y
IDCJAC0001,023000,1923,11,11.8,Y
IDCJAC0001,023000,1923,12,69.4,Y
IDCJAC0001,023000,1924,01,18.1,Y
IDCJAC0001,023000,1924,02,67.0,Y
IDCJAC0001,023000,1924,03,52.7,Y
IDCJAC0001,023000,1924,04,36.7,Y
IDCJAC0001,023000,1924,05,61.8,Y
IDCJAC0001,023000,1924,06,94.1,Y
IDCJAC0001,023000,1924,07,16.2,Y
IDCJAC0001,023000,1924,08,54.4,Y
IDCJAC0001,023000,1924,09,88.5,Y
IDCJAC0001,023000,1924,10,50.8,Y
IDCJAC0001,023000,1924,11,48.3,Y
IDCJAC0001,023000,1924,12,8.0,Y
IDCJAC0001,023000,1925,01,10.1,Y
IDCJAC0001,023000,1925,02,154.7,Y
IDCJAC0001,023000,1925,03,10.0,Y
IDCJAC0001,023000,1925,04,27.6,Y
IDCJAC0001,023000,1925,05,78.0,Y
IDCJAC0001,023000,1925,06,59.6,Y
IDCJAC0001,023000,1925,07,53.7,Y
IDCJAC0001,023000,1925,08,42.3,Y
IDCJAC0001,023000,1925,09,81.4,Y
IDCJAC0001,023000,1925,10,24.6,Y
IDCJAC0001,023000,1925,11,10.4,Y
IDCJAC0001,023000,1925,12,5.1,Y
IDCJAC0001,023000,1926,01,0.5,Y
IDCJAC0001,023000,1926,02,26.4,Y
IDCJAC0001,023000,1926,03,0.3,Y
IDCJAC0001,023000,1926,04,52.4,Y
IDCJAC0001,023000,1926,05,110.3,Y
IDCJAC0001,023000,1926,06,41.7,Y
IDCJAC0001,023000,1926,07,50.4,Y
IDCJAC0001,023000,1926,08,106.4,Y
IDCJAC0001,023000,1926,09,61.3,Y
IDCJAC0001,023000,1926,10,58.9,Y
IDCJAC0001,023000,1926,11,20.1,Y
IDCJAC0001,023000,1926,12,35.3,Y
IDCJAC0001,023000,1927,01,6.9,Y
IDCJAC0001,023000,1927,02,23.1,Y
IDCJAC0001,023000,1927,03,25.2,Y
IDCJAC0001,023000,1927,04,4.0,Y
IDCJAC0001,023000,1927,05,55.7,Y
IDCJAC0001,023000,1927,06,39.7,Y
IDCJAC0001,023000,1927,07,69.3,Y
IDCJAC0001,023000,1927,08,96.2,Y
IDCJAC0001,023000,1927,09,23.1,Y
IDCJAC0001,023000,1927,10,12.1,Y
IDCJAC0001,023000,1927,11,37.3,Y
IDCJAC0001,023000,1927,12,37.1,Y
IDCJAC0001,023000,1928,01,25.6,Y
IDCJAC0001,023000,1928,02,63.8,Y
IDCJAC0001,023000,1928,03,26.7,Y
IDCJAC0001,023000,1928,04,27.2,Y
IDCJAC0001,023000,1928,05,44.3,Y
IDCJAC0001,023000,1928,06,89.5,Y
IDCJAC0001,023000,1928,07,70.8,Y
IDCJAC0001,023000,1928,08,19.7,Y
IDCJAC0001,023000,1928,09,46.0,Y
IDCJAC0001,023000,1928,10,61.8,Y
IDCJAC0001,023000,1928,11,12.5,Y
IDCJAC0001,023000,1928,12,6.2,Y
IDCJAC0001,023000,1929,01,11.7,Y
IDCJAC0001,023000,1929,02,1.3,Y
IDCJAC0001,023000,1929,03,7.8,Y
IDCJAC0001,023000,1929,04,10.6,Y
IDCJAC0001,023000,1929,05,35.7,Y
IDCJAC0001,023000,1929,06,86.4,Y
IDCJAC0001,023000,1929,07,59.5,Y
IDCJAC0001,023000,1929,08,38.5,Y
IDCJAC0001,023000,1929,09,54.2,Y
IDCJAC0001,023000,1929,10,26.3,Y
IDCJAC0001,023000,1929,11,24.4,Y
IDCJAC0001,023000,1929,12,89.5,Y
IDCJAC0001,023000,1930,01,0.5,Y
IDCJAC0001,023000,1930,02,10.9,Y
IDCJAC0001,023000,1930,03,1.3,Y
IDCJAC0001,023000,1930,04,24.8,Y
IDCJAC0001,023000,1930,05,28.9,Y
IDCJAC0001,023000,1930,06,28.3,Y
IDCJAC0001,023000,1930,07,107.3,Y
IDCJAC0001,023000,1930,08,89.6,Y
IDCJAC0001,023000,1930,09,65.2,Y
IDCJAC0001,023000,1930,10,71.0,Y
IDCJAC0001,023000,1930,11,23.5,Y
IDCJAC0001,023000,1930,12,23.1,Y
IDCJAC0001,023000,1931,01,16.4,Y
IDCJAC0001,023000,1931,02,7.7,Y
IDCJAC0001,023000,1931,03,33.7,Y
IDCJAC0001,023000,1931,04,22.9,Y
IDCJAC0001,023000,1931,05,76.2,Y
IDCJAC0001,023000,1931,06,138.6,Y
IDCJAC0001,023000,1931,07,94.9,Y
IDCJAC0001,023000,1931,08,64.8,Y
IDCJAC0001,023000,1931,09,71.0,Y
IDCJAC0001,023000,1931,10,12.4,Y
IDCJAC0001,023000,1931,11,22.2,Y
IDCJAC0001,023000,1931,12,5.6,Y
IDCJAC0001,023000,1932,01,3.8,Y
IDCJAC0001,023000,1932,02,35.6,Y
IDCJAC0001,023000,1932,03,38.0,Y
IDCJAC0001,023000,1932,04,117.4,Y
IDCJAC0001,023000,1932,05,60.8,Y
IDCJAC0001,023000,1932,06,113.7,Y
IDCJAC0001,023000,1932,07,67.1,Y
IDCJAC0001,023000,1932,08,73.6,Y
IDCJAC0001,023000,1932,09,51.2,Y
IDCJAC0001,023000,1932,10,58.8,Y
IDCJAC0001,023000,1932,11,9.2,Y
IDCJAC0001,023000,1932,12,7.0,Y
IDCJAC0001,023000,1933,01,57.2,Y
IDCJAC0001,023000,1933,02,4.6,Y
IDCJAC0001,023000,1933,03,33.9,Y
IDCJAC0001,023000,1933,04,50.4,Y
IDCJAC0001,023000,1933,05,137.2,Y
IDCJAC0001,023000,1933,06,34.0,Y
IDCJAC0001,023000,1933,07,44.5,Y
IDCJAC0001,023000,1933,08,85.4,Y
IDCJAC0001,023000,1933,09,73.7,Y
IDCJAC0001,023000,1933,10,16.3,Y
IDCJAC0001,023000,1933,11,4.6,Y
IDCJAC0001,023000,1933,12,21.2,Y
IDCJAC0001,023000,1934,01,11.7,Y
IDCJAC0001,023000,1934,02,3.6,Y
IDCJAC0001,023000,1934,03,16.7,Y
IDCJAC0001,023000,1934,04,38.4,Y
IDCJAC0001,023000,1934,05,2.6,Y
IDCJAC0001,023000,1934,06,26.2,Y
IDCJAC0001,023000,1934,07,26.5,Y
IDCJAC0001,023000,1934,08,105.6,Y
IDCJAC0001,023000,1934,09,98.3,Y
IDCJAC0001,023000,1934,10,50.9,Y
IDCJAC0001,023000,1934,11,104.3,Y
IDCJAC0001,023000,1934,12,30.0,Y
IDCJAC0001,023000,1935,01,19.7,Y
IDCJAC0001,023000,1935,02,0.6,Y
IDCJAC0001,023000,1935,03,62.5,Y
IDCJAC0001,023000,1935,04,42.3,Y
IDCJAC0001,023000,1935,05,65.5,Y
IDCJAC0001,023000,1935,06,68.4,Y
IDCJAC0001,023000,1935,07,65.7,Y
IDCJAC0001,023000,1935,08,81.9,Y
IDCJAC0001,023000,1935,09,70.5,Y
